D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_07_523.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_07_523.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_07_523.jpg, 0, 1, 0, 30.19029
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_07_623.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_07_623.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_07_623.jpg, -0.3004664, 1, 0, 30.16789
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_07_726.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_07_726.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_07_726.jpg, -0.03349377, 1, 0, 30.19004
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_07_827.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_07_827.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_07_827.jpg, 0, 1, 0, 30.18997
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_07_928.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_07_928.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_07_928.jpg, 0, 1, 0, 30.1903
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_08_032.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_08_032.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_08_032.jpg, -0.1335789, 1, 0, 30.18621
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_08_133.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_08_133.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_08_133.jpg, -0.2142414, 1, 0, 30.18448
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_08_237.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_08_237.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_08_237.jpg, 0, 1, 0, 30.18973
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_08_338.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_08_338.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_08_338.jpg, 0, 1, 0, 30.19016
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_08_440.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_08_440.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_08_440.jpg, 0, 1, 0, 30.18985
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_08_543.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_08_543.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_08_543.jpg, -0.2926287, 1, 0, 30.16964
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_08_646.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_08_646.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_08_646.jpg, 0, 1, 0, 30.18954
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_08_747.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_08_747.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_08_747.jpg, 0, 1, 0, 30.19012
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_08_849.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_08_849.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_08_849.jpg, 0, 1, 0, 30.19026
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_08_953.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_08_953.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_08_953.jpg, 0, 1, 0, 30.19044
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_09_057.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_09_057.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_09_057.jpg, 0, 1, 0, 30.1903
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_09_158.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_09_158.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_09_158.jpg, 0, 1, 0, 30.19058
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_09_261.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_09_261.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_09_261.jpg, 0, 1, 0, 30.19032
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_09_362.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_09_362.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_09_362.jpg, 0, 1, 0, 30.19029
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_09_465.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_09_465.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_09_465.jpg, 0, 1, 0, 30.19031
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_09_566.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_09_566.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_09_566.jpg, 0, 1, 0, 30.19031
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_09_670.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_09_670.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_09_670.jpg, 0, 1, 0, 30.19031
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_09_774.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_09_774.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_09_774.jpg, -0.169863, 1, 0, 30.18241
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_09_877.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_09_877.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_09_877.jpg, -0.1398486, 1, 0, 30.18997
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_09_979.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_09_979.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_09_979.jpg, 0, 1, 0, 30.18954
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_10_079.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_10_079.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_10_079.jpg, 0, 1, 0, 30.1902
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_10_181.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_10_181.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_10_181.jpg, 0, 1, 0, 30.1903
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_10_283.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_10_283.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_10_283.jpg, -0.1510917, 1, 0, 30.18451
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_10_383.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_10_383.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_10_383.jpg, -0.05222129, 1, 0, 30.19075
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_10_486.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_10_486.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_10_486.jpg, 0, 1, 0, 30.19007
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_10_588.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_10_588.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_10_588.jpg, 0, 1, 0, 30.19022
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_10_691.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_10_691.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_10_691.jpg, 0, 1, 0, 30.19029
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_10_793.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_10_793.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_10_793.jpg, 0, 1, 0, 30.19039
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_10_894.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_10_894.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_10_894.jpg, 0, 1, 0, 30.19028
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_10_998.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_10_998.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_10_998.jpg, -0.1316568, 1, 0, 30.18554
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_11_100.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_11_100.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_11_100.jpg, 0, 1, 0, 30.18994
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_11_203.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_11_203.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_11_203.jpg, 0, 1, 0, 30.19025
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_11_307.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_11_307.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_11_307.jpg, 0, 1, 0, 30.1903
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_11_411.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_11_411.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_11_411.jpg, 0, 1, 0, 30.19032
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_11_514.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_11_514.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_11_514.jpg, 0, 1, 0, 30.19028
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_11_616.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_11_616.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_11_616.jpg, 0, 1, 0, 30.19031
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_11_720.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_11_720.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_11_720.jpg, 0, 1, 0, 30.19029
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_11_824.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_11_824.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_11_824.jpg, 0, 1, 0, 30.19032
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_11_925.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_11_925.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_11_925.jpg, 0, 1, 0, 30.19029
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_12_027.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_12_027.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_12_027.jpg, 0, 1, 0, 30.19034
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_12_129.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_12_129.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_12_129.jpg, 0, 1, 0, 30.19028
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_12_229.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_12_229.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_12_229.jpg, -0.0268311, 1, 0, 30.19008
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_12_329.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_12_329.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_12_329.jpg, -0.1929963, 1, 0, 30.18156
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_12_431.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_12_431.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_12_431.jpg, 0, 1, 0, 30.18981
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_12_534.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_12_534.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_12_534.jpg, 0, 1, 0, 30.19022
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_12_638.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_12_638.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_12_638.jpg, 0, 1, 0, 30.1903
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_12_743.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_12_743.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_12_743.jpg, 0, 1, 0, 30.1903
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_12_845.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_12_845.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_12_845.jpg, 0, 1, 0, 30.1903
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_12_950.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_12_950.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_12_950.jpg, 0, 1, 0, 30.1903
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_13_053.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_13_053.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_13_053.jpg, -0.0276759, 1, 0, 30.19011
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_13_157.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_13_157.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_13_157.jpg, -0.01284567, 1, 0, 30.19015
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_13_259.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_13_259.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_13_259.jpg, 0, 1, 0, 30.19023
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_13_360.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_13_360.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_13_360.jpg, 0, 1, 0, 30.19027
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_13_463.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_13_463.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_13_463.jpg, 0, 1, 0, 30.1903
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_13_566.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_13_566.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_13_566.jpg, 0, 1, 0, 30.19031
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_13_667.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_13_667.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_13_667.jpg, 0, 1, 0, 30.1903
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_13_770.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_13_770.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_13_770.jpg, 0, 1, 0, 30.19031
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_13_874.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_13_874.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_13_874.jpg, -0.1445838, 1, 0, 30.1846
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_13_978.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_13_978.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_13_978.jpg, 0, 1, 0, 30.19016
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_14_080.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_14_080.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_14_080.jpg, 0, 1, 0, 30.19028
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_14_183.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_14_183.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_14_183.jpg, 0, 1, 0, 30.19031
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_14_288.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_14_288.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_14_288.jpg, -0.0418614, 1, 0, 30.18991
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_14_389.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_14_389.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_14_389.jpg, -0.3310644, 1, 0, 30.16493
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_14_489.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_14_489.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_14_489.jpg, -0.02979748, 1, 0, 30.19017
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_14_591.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_14_591.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_14_591.jpg, 0, 1, 0, 30.18992
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_14_692.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_14_692.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_14_692.jpg, 0, 1, 0, 30.09042
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_14_793.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_14_793.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_14_793.jpg, 0, 1, 0, 30.26126
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_14_895.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_14_895.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_14_895.jpg, -0.04082071, 1, 0, 30.09879
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_14_998.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_14_998.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_14_998.jpg, 0, 1, 0, 30.20829
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_15_100.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_15_100.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_15_100.jpg, 0, 1, 0, 30.18898
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_15_203.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_15_203.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_15_203.jpg, 0, 1, 0, 30.19009
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_15_305.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_15_305.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_15_305.jpg, 0, 1, 0, 30.19011
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_15_408.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_15_408.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_15_408.jpg, 0.1060305, 1, 0, 30.187
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_15_510.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_15_510.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_15_510.jpg, 0.1281225, 1, 0, 30.18888
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_15_610.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_15_610.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_15_610.jpg, 0, 1, 0, 30.18957
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_15_713.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_15_713.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_15_713.jpg, 0, 1, 0, 30.18986
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_15_819.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_15_819.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_15_819.jpg, -0.1346052, 1, 0, 30.18446
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_15_921.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_15_921.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_15_921.jpg, 0, 1, 0, 30.18957
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_16_024.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_16_024.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_16_024.jpg, 0, 1, 0, 30.18988
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_16_127.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_16_127.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_16_127.jpg, 0, 1, 0, 30.1899
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_16_232.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_16_232.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_16_232.jpg, 0, 1, 0, 30.18993
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_16_333.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_16_333.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_16_333.jpg, 0, 1, 0, 30.18993
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_16_434.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_16_434.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_16_434.jpg, 0, 1, 0, 30.18993
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_16_537.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_16_537.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_16_537.jpg, 0, 1, 0, 30.18995
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_16_637.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_16_637.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_16_637.jpg, 0, 1, 0, 30.18993
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_16_737.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_16_737.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_16_737.jpg, 0, 1, 0, 30.18991
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_16_839.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_16_839.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_16_839.jpg, 0, 1, 0, 30.18993
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_16_941.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_16_941.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_16_941.jpg, 0, 1, 0, 30.18995
D:\Self-Driving-Sim\Training Data\IMG\center_2019_10_18_10_33_17_042.jpg, D:\Self-Driving-Sim\Training Data\IMG\left_2019_10_18_10_33_17_042.jpg, D:\Self-Driving-Sim\Training Data\IMG\right_2019_10_18_10_33_17_042.jpg, 0, 1, 0, 30.18993
